idx_desempleo,idx_habitat,idx_educacion,idx_riesgo_clima,idx_pobreza,idx_tejido_social,año_normalizado,Comuna,Año
0.0061178487,-0.005126474,-0.0023566852,0.0,-0.010829984,0.0019981398,-0.0005143334,Corregimiento de San Antonio de Prado,2024
0.008917307,-0.010059109,-0.002264676,0.0,-0.009902914,0.0020890036,-0.0005879978,Corregimiento de San Cristóbal,2024
0.014492608,0.041789606,0.004347274,0.0,0.045966573,-0.0042023766,-0.0007001613,Corregimiento de San Sebastián de Palmitas,2024
0.01039614,0.032068297,0.0040450585,0.0,-0.022350429,-0.0013487315,-0.00084095605,Corregimiento de Santa Elena,2024
0.008497323,0.0054886155,0.030844534,0.0,-0.016464844,0.035690848,-0.0006500964,Doce de Octubre,2024
0.005873546,-0.008609619,-0.0011154778,0.0,-0.006668337,0.0016978993,-0.00053157116,Doce de octubre,2024
-0.0062446045,-0.022721123,0.02431097,0.0,-0.054553494,-0.040879216,-0.001023935,El Poblado,2024
-0.009928456,-0.0057905903,0.025670832,0.0,-0.047974583,0.004167633,-0.0022071481,Guayabal,2024
-0.0016472819,-0.0067943973,0.041537438,0.0,-0.0053705233,-0.02425261,-0.00011048161,La America,2024
-0.020169536,-0.017194748,-0.011531077,0.0,-0.042441357,0.004339517,-0.00086415466,La América,2024
-0.0014593604,-0.009462444,0.040581096,0.0,-0.027367365,-0.010270396,-0.0007159282,La Candelaria,2024
-0.0019182087,-0.019387031,0.026000308,0.0,-0.04930599,-0.027186083,-0.0004518627,Laureles Estadio,2024
-0.024547925,-0.008699039,-0.0025252914,0.0,-0.006397333,0.00053300534,-0.0006254616,Laureles—Estadio,2024
0.007840433,0.046383474,0.023479799,0.0,0.02885434,0.049805675,-0.0034097268,Manrique,2024
-0.0023247006,-0.0069013457,0.033640064,0.0,-0.0041065062,0.0014474258,-0.00058919087,Palmitas,2024
-0.027870165,-0.008708391,-0.0029847547,0.0,-0.0063905776,0.0005324741,-0.0006254616,Poblado,2024
0.00779099,0.025269885,0.027828507,0.0,0.036491282,0.050676845,-0.0038452132,Popular,2024
-0.0034222985,0.0072259833,0.031936478,0.0,-0.007683547,0.017651754,-0.0012430985,Robledo,2024
-0.0021857056,-0.006928708,0.0317563,0.0,-0.00208291,0.014031765,-0.0010105104,San Antonio de Prado,2024
-0.0015992562,-0.006806922,0.03707421,0.0,-0.0023092693,0.024671318,-0.00092180615,San Cristobal,2024
0.009023987,-0.00862383,-0.00085491966,0.0,-0.0065414784,0.0020107,-0.00053157116,San Cristóbal,2024
0.00849465,0.021768067,0.032001805,0.0,-0.013827239,0.01622172,-0.0003576427,San Javier,2024
0.010791631,-0.008686642,-0.0007515383,0.0,-0.0065890276,0.0020980872,-0.00033362932,San Sebastián De Palmitas,2024
0.0107668005,0.061958514,0.024949994,0.0,0.02260333,0.0497348,-0.0010683165,Santa Cruz,2024
0.008947507,-0.007335397,0.02975931,0.0,-0.0021722484,0.012835579,-0.000754665,Santa Elena,2024
0.010875169,0.04942228,0.02491425,0.0,0.024791326,0.027664907,6.497388e-05,Villa Hermosa,2024
