Comuna,Año,idx_desempleo,idx_habitat,idx_educacion,idx_riesgo_clima,idx_pobreza,idx_tejido_social,ivc
Belen,2022,0.4483148485181444,0.05783383246990289,0.5017161322723406,0.5,0.3065630291103889,0.3918239368287039,0.35568214167263285
Belen,2023,0.4483148485181444,0.05783383246990289,0.5017161322723406,0.5,0.3065630291103889,0.2973572897093377,0.3385063876509299
Belen,2024,0.4483148485181444,0.05783383246990289,0.5017161322723406,0.5,0.3065630291103889,0.3197197886603462,0.34257229655111326
Belén,2010,0.3898865243366592,0.02207694472481976,0.31741132141948075,0.5,0.17748169542229486,0.4036049053648597,0.283720252957839
Belén,2011,0.442991071024186,0.019528072764943633,0.2833305937471674,0.5,0.12119264480565695,0.4036049053648597,0.27648132503760253
Belén,2012,0.43422995862931957,0.017806206640308436,0.28531694358375065,0.5,0.12127745953991126,0.4036049053648597,0.27495190431966354
Belén,2013,0.42909315513053503,0.011562613940592088,0.28480889480172117,0.5,0.1223880488727068,0.4036049053648597,0.2729922942018936
Belén,2014,0.4410876222962872,0.03636992384047867,0.28429127429228057,0.5,0.10875387038578663,0.4036049053648597,0.27711047203267136
Belén,2015,0.3328298249783456,0.06515191582653869,0.2826140475496806,0.5,0.10166416856751379,0.4036049053648597,0.2610663385976251
Belén,2016,0.408569718596207,0.01451030246509493,0.2827109966761334,0.5,0.13192158169752785,0.4036049053648597,0.2711486372363314
Belén,2017,0.35170120424455353,0.009497397534778327,0.29106993342050125,0.5,0.1793548054111105,0.4036049053648597,0.27004149926832793
Belén,2018,0.4095609114564162,0.016142161084462155,0.2822039137669421,0.5,0.0934298028246892,0.4036049053648597,0.26453485354497625
Belén,2019,0.38486101435997083,0.023246726110175857,0.2864933387227128,0.5,0.146311377469302,0.4036049053648597,0.2717304294594584
Belén,2020,0.45470470116211564,0.023246726110175857,0.2864933387227128,0.5,0.146311377469302,0.4036049053648597,0.28442928160530295
Belén,2021,0.4536422455327961,0.046657658293243046,0.2900131133030413,0.5,0.2578204616241795,0.4036049053648597,0.30940697893056723
Belén,2022,0.37897569556387944,0.034467609312535855,0.27832400721560063,0.5,0.12113687983159518,0.4036049053648597,0.26663801768881285
Belén,2023,0.3367991548449444,0.05908703811695157,0.2944288574108701,0.5,0.10781819348467196,0.4036049053648597,0.2639523907676905
Belén,2024,0.3589747563561999,0.05908703811695157,0.2944288574108701,0.5,0.1617296798010166,0.4036049053648597,0.2777864067363451
Buenos Aires,2007,0.3730445952954865,0.06513333687069592,0.5242576633558237,0.5,0.31900112663011704,0.3402177675611626,0.3403008163115065
Buenos Aires,2008,0.3730445952954865,0.06513333687069592,0.492730860860863,0.5,0.31900112663011704,0.3402177675611626,0.3345686704033319
Buenos Aires,2009,0.3730445952954865,0.06513333687069592,0.40192437956101074,0.5,0.31900112663011704,0.3402177675611626,0.3180584010760859
Buenos Aires,2010,0.3730445952954865,0.06513333687069592,0.396613982105737,0.5,0.31900112663011704,0.3402177675611626,0.31709287426603616
